Date,Age_DPF,Treatment,pH,Replicate,Length_mm,Length_um,Life_stage,Notes
20220328,245,Low OA,8,G,19.27,19270,adult,
20220328,245,Low OA,8,G,40,40000,adult,
20220328,245,Low OA,8,G,42.92,42920,adult,
20220328,245,Low OA,8,G,38.06,38060,adult,
20220328,245,Low OA,8,G,38.56,38560,adult,
20220328,245,Low OA,8,G,32.33,32330,adult,
20220328,245,Low OA,8,G,28.3,28300,adult,
20220328,245,Low OA,8,G,22.11,22110,adult,
20220328,245,Low OA,8,G,41.88,41880,adult,
20220328,245,Low OA,8,G,34.07,34070,adult,
20220328,245,Low OA,8,G,18.71,18710,adult,
20220328,245,Low OA,8,G,23.3,23300,adult,
20220328,245,Low OA,8,G,19.31,19310,adult,
20220328,245,Low OA,8,G,40.22,40220,adult,
20220328,245,Low OA,8,G,36.19,36190,adult,
20220328,245,Low OA,8,G,32.27,32270,adult,
20220328,245,Low OA,8,G,36.03,36030,adult,
20220328,245,Low OA,8,G,33.79,33790,adult,
20220328,245,Low OA,8,G,28.07,28070,adult,
20220328,245,Low OA,8,G,19.19,19190,adult,
20220328,245,Low OA,8,G,20.04,20040,adult,
20220328,245,Low OA,8,G,32.03,32030,adult,
20220328,245,Low OA,8,G,34.81,34810,adult,
20220328,245,Low OA,8,G,17.76,17760,adult,
20220328,245,Low OA,8,G,20.43,20430,adult,
20220328,245,Low OA,8,G,45.5,45500,adult,
20220328,245,Low OA,8,G,33.36,33360,adult,
20220328,245,Low OA,8,G,27.3,27300,adult,
20220328,245,Low OA,8,G,41.54,41540,adult,
20220328,245,Low OA,8,G,22.2,22200,adult,
20220328,245,Low OA,8,G,21.62,21620,adult,
20220328,245,Low OA,8,G,18.67,18670,adult,
20220328,245,Low OA,8,G,17.46,17460,adult,
20220328,245,Low OA,8,G,22.47,22470,adult,
20220328,245,Low OA,8,G,31.8,31800,adult,removed_dissected
20220328,245,Low OA,8,G,31.9,31900,adult,removed_dissected
20220328,245,Low OA,8,G,31.9,31900,adult,removed_dissected
20220328,245,Low OA,8,G,29.9,29900,adult,removed_dissected
20220328,245,Low OA,8,H,28.65,28650,adult,
20220328,245,Low OA,8,H,28.7,28700,adult,
20220328,245,Low OA,8,H,27.8,27800,adult,
20220328,245,Low OA,8,H,27,27000,adult,
20220328,245,Low OA,8,H,33.07,33070,adult,
20220328,245,Low OA,8,H,38.39,38390,adult,
20220328,245,Low OA,8,H,27.54,27540,adult,
20220328,245,Low OA,8,H,36.84,36840,adult,
20220328,245,Low OA,8,H,33.48,33480,adult,
20220328,245,Low OA,8,H,28.29,28290,adult,
20220328,245,Low OA,8,H,33.11,33110,adult,
20220328,245,Low OA,8,H,37.99,37990,adult,
20220328,245,Low OA,8,H,41.72,41720,adult,
20220328,245,Low OA,8,H,29.98,29980,adult,
20220328,245,Low OA,8,H,29.77,29770,adult,
20220328,245,Low OA,8,H,30.36,30360,adult,
20220328,245,Low OA,8,H,29.47,29470,adult,
20220328,245,Low OA,8,H,41.92,41920,adult,
20220328,245,Low OA,8,H,40.15,40150,adult,
20220328,245,Low OA,8,H,28.44,28440,adult,
20220328,245,Low OA,8,H,42.09,42090,adult,
20220328,245,Low OA,8,H,32.56,32560,adult,
20220328,245,Low OA,8,H,30.56,30560,adult,
20220328,245,Low OA,8,H,35.91,35910,adult,
20220328,245,Low OA,8,H,28.11,28110,adult,
20220328,245,Low OA,8,H,33.64,33640,adult,
20220328,245,Low OA,8,H,40.64,40640,adult,
20220328,245,Low OA,8,H,33.36,33360,adult,
20220328,245,Low OA,8,H,37.52,37520,adult,
20220328,245,Low OA,8,H,28.87,28870,adult,
20220328,245,Low OA,8,H,34.92,34920,adult,
20220328,245,Low OA,8,H,23,23000,adult,
20220328,245,Low OA,8,H,31.84,31840,adult,
20220328,245,Low OA,8,H,40.05,40050,adult,
20220328,245,Low OA,8,H,29.33,29330,adult,
20220328,245,Low OA,8,H,40.6,40600,adult,
20220328,245,Low OA,8,H,35.53,35530,adult,
20220328,245,Low OA,8,H,41.42,41420,adult,
20220328,245,Low OA,8,H,34.4,34400,adult,
20220328,245,Low OA,8,H,35.93,35930,adult,
20220328,245,Low OA,8,H,32.4,32400,adult,
20220328,245,Low OA,8,H,29.32,29320,adult,
20220328,245,Low OA,8,H,34.95,34950,adult,
20220328,245,Low OA,8,H,35.37,35370,adult,
20220328,245,Low OA,8,H,30.89,30890,adult,
20220328,245,Low OA,8,H,32.2,32200,adult,
20220328,245,Low OA,8,H,38.88,38880,adult,
20220328,245,Low OA,8,H,21.49,21490,adult,
20220328,245,Low OA,8,H,15.39,15390,adult,
20220328,245,Low OA,8,H,29.5,29500,adult,removed_dissected
20220328,245,Low OA,8,H,36,36000,adult,removed_dissected
20220328,245,Moderate OA,7.5,A,30.3,30300,adult,
20220328,245,Moderate OA,7.5,A,27.7,27700,adult,
20220328,245,Moderate OA,7.5,A,29,29000,adult,
20220328,245,Moderate OA,7.5,A,28.15,28150,adult,
20220328,245,Moderate OA,7.5,A,37.45,37450,adult,
20220328,245,Moderate OA,7.5,A,28.49,28490,adult,
20220328,245,Moderate OA,7.5,A,17.76,17760,adult,
20220328,245,Moderate OA,7.5,A,18.53,18530,adult,
20220328,245,Moderate OA,7.5,A,30.52,30520,adult,
20220328,245,Moderate OA,7.5,A,34.92,34920,adult,
20220328,245,Moderate OA,7.5,A,31.81,31810,adult,
20220328,245,Moderate OA,7.5,A,22.3,22300,adult,
20220328,245,Moderate OA,7.5,A,36.43,36430,adult,
20220328,245,Moderate OA,7.5,A,33.33,33330,adult,
20220328,245,Moderate OA,7.5,A,36,36000,adult,
20220328,245,Moderate OA,7.5,A,31.96,31960,adult,
20220328,245,Moderate OA,7.5,A,39.1,39100,adult,
20220328,245,Moderate OA,7.5,A,37.1,37100,adult,
20220328,245,Moderate OA,7.5,A,41.34,41340,adult,
20220328,245,Moderate OA,7.5,A,40.9,40900,adult,
20220328,245,Moderate OA,7.5,A,25.66,25660,adult,
20220328,245,Moderate OA,7.5,A,33.1,33100,adult,
20220328,245,Moderate OA,7.5,A,32.32,32320,adult,
20220328,245,Moderate OA,7.5,A,16.47,16470,adult,
20220328,245,Moderate OA,7.5,A,36.71,36710,adult,
20220328,245,Moderate OA,7.5,A,22.75,22750,adult,
20220328,245,Moderate OA,7.5,A,14.69,14690,adult,
20220328,245,Moderate OA,7.5,A,23.01,23010,adult,
20220328,245,Moderate OA,7.5,A,34.26,34260,adult,
20220328,245,Moderate OA,7.5,A,24.67,24670,adult,
20220328,245,Moderate OA,7.5,A,37.17,37170,adult,
20220328,245,Moderate OA,7.5,A,37.11,37110,adult,
20220328,245,Moderate OA,7.5,A,34.19,34190,adult,
20220328,245,Moderate OA,7.5,A,24.38,24380,adult,
20220328,245,Moderate OA,7.5,A,24.46,24460,adult,
20220328,245,Moderate OA,7.5,A,18.48,18480,adult,
20220328,245,Moderate OA,7.5,A,34.7,34700,adult,
20220328,245,Moderate OA,7.5,A,36.06,36060,adult,
20220328,245,Moderate OA,7.5,A,39.48,39480,adult,
20220328,245,Moderate OA,7.5,A,23.04,23040,adult,
20220328,245,Moderate OA,7.5,A,32.03,32030,adult,
20220328,245,Moderate OA,7.5,A,35.55,35550,adult,
20220328,245,Moderate OA,7.5,A,37.58,37580,adult,
20220328,245,Moderate OA,7.5,A,31.37,31370,adult,
20220328,245,Moderate OA,7.5,A,37.04,37040,adult,
20220328,245,Moderate OA,7.5,A,18.99,18990,adult,
20220328,245,Moderate OA,7.5,A,32.78,32780,adult,
20220328,245,Moderate OA,7.5,A,26.68,26680,adult,
20220328,245,Moderate OA,7.5,A,32.02,32020,adult,
20220328,245,Moderate OA,7.5,A,19.58,19580,adult,
20220328,245,Moderate OA,7.5,A,35.07,35070,adult,
20220328,245,Moderate OA,7.5,A,35.2,35200,adult,removed_dissected
20220328,245,Moderate OA,7.5,A,30.4,30400,adult,removed_dissected
20220328,245,Moderate OA,7.5,B,31.5,31500,adult,
20220328,245,Moderate OA,7.5,B,28.9,28900,adult,
20220328,245,Moderate OA,7.5,B,30.6,30600,adult,
20220328,245,Moderate OA,7.5,B,23.85,23850,adult,
20220328,245,Moderate OA,7.5,B,46.82,46820,adult,
20220328,245,Moderate OA,7.5,B,37.41,37410,adult,
20220328,245,Moderate OA,7.5,B,30.79,30790,adult,
20220328,245,Moderate OA,7.5,B,35.49,35490,adult,
20220328,245,Moderate OA,7.5,B,24.17,24170,adult,
20220328,245,Moderate OA,7.5,B,23.51,23510,adult,
20220328,245,Moderate OA,7.5,B,32.71,32710,adult,
20220328,245,Moderate OA,7.5,B,32.82,32820,adult,
20220328,245,Moderate OA,7.5,B,44.4,44400,adult,
20220328,245,Moderate OA,7.5,B,30.1,30100,adult,
20220328,245,Moderate OA,7.5,B,35.28,35280,adult,
20220328,245,Moderate OA,7.5,B,32.42,32420,adult,
20220328,245,Moderate OA,7.5,B,19.85,19850,adult,
20220328,245,Moderate OA,7.5,B,37.14,37140,adult,
20220328,245,Moderate OA,7.5,B,33.01,33010,adult,
20220328,245,Moderate OA,7.5,B,39.49,39490,adult,
20220328,245,Moderate OA,7.5,B,30.1,30100,adult,
20220328,245,Moderate OA,7.5,B,38.31,38310,adult,
20220328,245,Moderate OA,7.5,B,31.91,31910,adult,
20220328,245,Moderate OA,7.5,B,28.68,28680,adult,
20220328,245,Moderate OA,7.5,B,35.12,35120,adult,
20220328,245,Moderate OA,7.5,B,36.28,36280,adult,
20220328,245,Moderate OA,7.5,B,29.09,29090,adult,
20220328,245,Moderate OA,7.5,B,33.67,33670,adult,
20220328,245,Moderate OA,7.5,B,32.88,32880,adult,
20220328,245,Moderate OA,7.5,B,35.83,35830,adult,
20220328,245,Moderate OA,7.5,B,37.74,37740,adult,
20220328,245,Moderate OA,7.5,B,32.66,32660,adult,
20220328,245,Moderate OA,7.5,B,40.92,40920,adult,
20220328,245,Moderate OA,7.5,B,30.08,30080,adult,
20220328,245,Moderate OA,7.5,B,22.23,22230,adult,
20220328,245,Moderate OA,7.5,B,30.73,30730,adult,
20220328,245,Moderate OA,7.5,B,29.06,29060,adult,
20220328,245,Moderate OA,7.5,B,30.57,30570,adult,
20220328,245,Moderate OA,7.5,B,30.11,30110,adult,
20220328,245,Moderate OA,7.5,B,27.43,27430,adult,
20220328,245,Moderate OA,7.5,B,32.72,32720,adult,
20220328,245,Moderate OA,7.5,B,30.12,30120,adult,
20220328,245,Moderate OA,7.5,B,29.41,29410,adult,
20220328,245,Moderate OA,7.5,B,34.02,34020,adult,
20220328,245,Moderate OA,7.5,B,30.79,30790,adult,
20220328,245,Moderate OA,7.5,B,33.93,33930,adult,
20220328,245,Moderate OA,7.5,B,28.73,28730,adult,
20220328,245,Moderate OA,7.5,B,27.69,27690,adult,
20220328,245,Moderate OA,7.5,B,30.1,30100,adult,removed_dissected
20220328,245,Moderate OA,7.5,B,29,29000,adult,removed_dissected
20220328,245,Moderate OA,7.5,C,35.8,35800,adult,
20220328,245,Moderate OA,7.5,C,35,35000,adult,
20220328,245,Moderate OA,7.5,C,33.15,33150,adult,
20220328,245,Moderate OA,7.5,C,33.25,33250,adult,
20220328,245,Moderate OA,7.5,C,19.85,19850,adult,
20220328,245,Moderate OA,7.5,C,27.71,27710,adult,
20220328,245,Moderate OA,7.5,C,30.9,30900,adult,
20220328,245,Moderate OA,7.5,C,20.92,20920,adult,
20220328,245,Moderate OA,7.5,C,34.48,34480,adult,
20220328,245,Moderate OA,7.5,C,36.79,36790,adult,
20220328,245,Moderate OA,7.5,C,28.41,28410,adult,
20220328,245,Moderate OA,7.5,C,28.46,28460,adult,
20220328,245,Moderate OA,7.5,C,37.71,37710,adult,
20220328,245,Moderate OA,7.5,C,37.7,37700,adult,
20220328,245,Moderate OA,7.5,C,35.28,35280,adult,
20220328,245,Moderate OA,7.5,C,30.71,30710,adult,
20220328,245,Moderate OA,7.5,C,19.78,19780,adult,
20220328,245,Moderate OA,7.5,C,31.87,31870,adult,
20220328,245,Moderate OA,7.5,C,41.02,41020,adult,
20220328,245,Moderate OA,7.5,C,34.78,34780,adult,
20220328,245,Moderate OA,7.5,C,45.46,45460,adult,
20220328,245,Moderate OA,7.5,C,20.58,20580,adult,
20220328,245,Moderate OA,7.5,C,33.15,33150,adult,
20220328,245,Moderate OA,7.5,C,35.93,35930,adult,
20220328,245,Moderate OA,7.5,C,25.21,25210,adult,
20220328,245,Moderate OA,7.5,C,20.48,20480,adult,
20220328,245,Moderate OA,7.5,C,31.29,31290,adult,
20220328,245,Moderate OA,7.5,C,29.6,29600,adult,
20220328,245,Moderate OA,7.5,C,29.25,29250,adult,
20220328,245,Moderate OA,7.5,C,30.33,30330,adult,
20220328,245,Moderate OA,7.5,C,29.01,29010,adult,
20220328,245,Moderate OA,7.5,C,29.72,29720,adult,
20220328,245,Moderate OA,7.5,C,37.28,37280,adult,
20220328,245,Moderate OA,7.5,C,27.86,27860,adult,
20220328,245,Moderate OA,7.5,C,18.67,18670,adult,
20220328,245,Moderate OA,7.5,C,50.24,50240,adult,
20220328,245,Moderate OA,7.5,C,33.51,33510,adult,
20220328,245,Moderate OA,7.5,C,36.09,36090,adult,
20220328,245,Moderate OA,7.5,C,26.15,26150,adult,
20220328,245,Moderate OA,7.5,C,28.27,28270,adult,
20220328,245,Moderate OA,7.5,C,35.69,35690,adult,
20220328,245,Moderate OA,7.5,C,28.59,28590,adult,
20220328,245,Moderate OA,7.5,C,45.96,45960,adult,
20220328,245,Moderate OA,7.5,C,22.86,22860,adult,
20220328,245,Moderate OA,7.5,C,29.17,29170,adult,
20220328,245,Moderate OA,7.5,C,28.55,28550,adult,
20220328,245,Moderate OA,7.5,C,32.42,32420,adult,
20220328,245,Moderate OA,7.5,C,23.97,23970,adult,
20220328,245,Moderate OA,7.5,C,25.9,25900,adult,removed_dissected
20220328,245,Moderate OA,7.5,C,26.7,26700,adult,removed_dissected
20220328,245,Moderate OA,7.5,D,35.3,35300,adult,
20220328,245,Moderate OA,7.5,D,36.1,36100,adult,
20220328,245,Moderate OA,7.5,D,31.8,31800,adult,
20220328,245,Moderate OA,7.5,D,40.58,40580,adult,
20220328,245,Moderate OA,7.5,D,29.85,29850,adult,
20220328,245,Moderate OA,7.5,D,19.45,19450,adult,
20220328,245,Moderate OA,7.5,D,33.2,33200,adult,
20220328,245,Moderate OA,7.5,D,30.32,30320,adult,
20220328,245,Moderate OA,7.5,D,36.08,36080,adult,
20220328,245,Moderate OA,7.5,D,23.76,23760,adult,
20220328,245,Moderate OA,7.5,D,33.04,33040,adult,
20220328,245,Moderate OA,7.5,D,13.67,13670,adult,
20220328,245,Moderate OA,7.5,D,45.65,45650,adult,
20220328,245,Moderate OA,7.5,D,47.68,47680,adult,
20220328,245,Moderate OA,7.5,D,36.47,36470,adult,
20220328,245,Moderate OA,7.5,D,33.35,33350,adult,
20220328,245,Moderate OA,7.5,D,40.83,40830,adult,
20220328,245,Moderate OA,7.5,D,39.71,39710,adult,
20220328,245,Moderate OA,7.5,D,33.61,33610,adult,
20220328,245,Moderate OA,7.5,D,31.55,31550,adult,
20220328,245,Moderate OA,7.5,D,31.92,31920,adult,
20220328,245,Moderate OA,7.5,D,29.14,29140,adult,
20220328,245,Moderate OA,7.5,D,22.5,22500,adult,
20220328,245,Moderate OA,7.5,D,34.02,34020,adult,
20220328,245,Moderate OA,7.5,D,19.81,19810,adult,
20220328,245,Moderate OA,7.5,D,21.61,21610,adult,
20220328,245,Moderate OA,7.5,D,28.45,28450,adult,
20220328,245,Moderate OA,7.5,D,33.35,33350,adult,
20220328,245,Moderate OA,7.5,D,16.78,16780,adult,
20220328,245,Moderate OA,7.5,D,19.63,19630,adult,
20220328,245,Moderate OA,7.5,D,19.63,19630,adult,
20220328,245,Moderate OA,7.5,D,30.39,30390,adult,
20220328,245,Moderate OA,7.5,D,25.06,25060,adult,
20220328,245,Moderate OA,7.5,D,35.07,35070,adult,
20220328,245,Moderate OA,7.5,D,20.1,20100,adult,
20220328,245,Moderate OA,7.5,D,35.77,35770,adult,
20220328,245,Moderate OA,7.5,D,42.69,42690,adult,
20220328,245,Moderate OA,7.5,D,34.97,34970,adult,
20220328,245,Moderate OA,7.5,D,32.27,32270,adult,
20220328,245,Moderate OA,7.5,D,36.82,36820,adult,
20220328,245,Moderate OA,7.5,D,34.48,34480,adult,
20220328,245,Moderate OA,7.5,D,40.46,40460,adult,
20220328,245,Moderate OA,7.5,D,39.85,39850,adult,
20220328,245,Moderate OA,7.5,D,31.07,31070,adult,
20220328,245,Moderate OA,7.5,D,34.91,34910,adult,
20220328,245,Moderate OA,7.5,D,33.25,33250,adult,
20220328,245,Moderate OA,7.5,D,31.55,31550,adult,
20220328,245,Moderate OA,7.5,D,27.87,27870,adult,
20220328,245,Moderate OA,7.5,D,28.4,28400,adult,removed_dissected
20220328,245,Moderate OA,7.5,D,27.55,27550,adult,removed_dissected
20220328,245,Moderate OA,7.5,E,34.85,34850,adult,
20220328,245,Moderate OA,7.5,E,31.45,31450,adult,
20220328,245,Moderate OA,7.5,E,28.4,28400,adult,
20220328,245,Moderate OA,7.5,E,33.2,33200,adult,
20220328,245,Moderate OA,7.5,E,20.66,20660,adult,
20220328,245,Moderate OA,7.5,E,35.98,35980,adult,
20220328,245,Moderate OA,7.5,E,41.96,41960,adult,
20220328,245,Moderate OA,7.5,E,35.06,35060,adult,
20220328,245,Moderate OA,7.5,E,33.68,33680,adult,
20220328,245,Moderate OA,7.5,E,37.48,37480,adult,
20220328,245,Moderate OA,7.5,E,29.4,29400,adult,
20220328,245,Moderate OA,7.5,E,27.7,27700,adult,
20220328,245,Moderate OA,7.5,E,45.61,45610,adult,
20220328,245,Moderate OA,7.5,E,38.02,38020,adult,
20220328,245,Moderate OA,7.5,E,35.36,35360,adult,
20220328,245,Moderate OA,7.5,E,21.76,21760,adult,
20220328,245,Moderate OA,7.5,E,38.12,38120,adult,
20220328,245,Moderate OA,7.5,E,21.59,21590,adult,
20220328,245,Moderate OA,7.5,E,22.96,22960,adult,
20220328,245,Moderate OA,7.5,E,24.1,24100,adult,
20220328,245,Moderate OA,7.5,E,26.05,26050,adult,
20220328,245,Moderate OA,7.5,E,29.47,29470,adult,
20220328,245,Moderate OA,7.5,E,36.46,36460,adult,
20220328,245,Moderate OA,7.5,E,26,26000,adult,
20220328,245,Moderate OA,7.5,E,25.7,25700,adult,
20220328,245,Moderate OA,7.5,E,29.52,29520,adult,
20220328,245,Moderate OA,7.5,E,48.77,48770,adult,
20220328,245,Moderate OA,7.5,E,46.02,46020,adult,
20220328,245,Moderate OA,7.5,E,37.55,37550,adult,
20220328,245,Moderate OA,7.5,E,35.49,35490,adult,
20220328,245,Moderate OA,7.5,E,20.07,20070,adult,
20220328,245,Moderate OA,7.5,E,35.03,35030,adult,
20220328,245,Moderate OA,7.5,E,34.6,34600,adult,
20220328,245,Moderate OA,7.5,E,23.77,23770,adult,
20220328,245,Moderate OA,7.5,E,34.31,34310,adult,
20220328,245,Moderate OA,7.5,E,34.44,34440,adult,
20220328,245,Moderate OA,7.5,E,22.72,22720,adult,
20220328,245,Moderate OA,7.5,E,35.02,35020,adult,
20220328,245,Moderate OA,7.5,E,27.91,27910,adult,
20220328,245,Moderate OA,7.5,E,14.82,14820,adult,
20220328,245,Moderate OA,7.5,E,8.85,8850,adult,
20220328,245,Moderate OA,7.5,E,39.18,39180,adult,
20220328,245,Moderate OA,7.5,E,43.95,43950,adult,
20220328,245,Moderate OA,7.5,E,32.74,32740,adult,
20220328,245,Moderate OA,7.5,E,24.26,24260,adult,
20220328,245,Moderate OA,7.5,E,12.66,12660,adult,
20220328,245,Moderate OA,7.5,E,35.5,35500,adult,removed_dissected
20220328,245,Moderate OA,7.5,E,28.1,28100,adult,removed_dissected
20220328,245,Moderate OA,7.5,F,31.55,31550,adult,
20220328,245,Moderate OA,7.5,F,33,33000,adult,
20220328,245,Moderate OA,7.5,F,27.35,27350,adult,
20220328,245,Moderate OA,7.5,F,32.9,32900,adult,
20220328,245,Moderate OA,7.5,F,16.85,16850,adult,
20220328,245,Moderate OA,7.5,F,21.88,21880,adult,
20220328,245,Moderate OA,7.5,F,23.39,23390,adult,
20220328,245,Moderate OA,7.5,F,18.2,18200,adult,
20220328,245,Moderate OA,7.5,F,42.15,42150,adult,
20220328,245,Moderate OA,7.5,F,41.35,41350,adult,
20220328,245,Moderate OA,7.5,F,27.03,27030,adult,
20220328,245,Moderate OA,7.5,F,22.86,22860,adult,
20220328,245,Moderate OA,7.5,F,24.37,24370,adult,
20220328,245,Moderate OA,7.5,F,40.58,40580,adult,
20220328,245,Moderate OA,7.5,F,22.83,22830,adult,
20220328,245,Moderate OA,7.5,F,38.98,38980,adult,
20220328,245,Moderate OA,7.5,F,22.73,22730,adult,
20220328,245,Moderate OA,7.5,F,29.46,29460,adult,
20220328,245,Moderate OA,7.5,F,42.45,42450,adult,
20220328,245,Moderate OA,7.5,F,19.96,19960,adult,
20220328,245,Moderate OA,7.5,F,14.68,14680,adult,
20220328,245,Moderate OA,7.5,F,22.73,22730,adult,
20220328,245,Moderate OA,7.5,F,24.23,24230,adult,
20220328,245,Moderate OA,7.5,F,27.67,27670,adult,
20220328,245,Moderate OA,7.5,F,31.86,31860,adult,
20220328,245,Moderate OA,7.5,F,33,33000,adult,
20220328,245,Moderate OA,7.5,F,28.44,28440,adult,
20220328,245,Moderate OA,7.5,F,33.44,33440,adult,
20220328,245,Moderate OA,7.5,F,43.28,43280,adult,
20220328,245,Moderate OA,7.5,F,20.04,20040,adult,
20220328,245,Moderate OA,7.5,F,22.79,22790,adult,
20220328,245,Moderate OA,7.5,F,22.74,22740,adult,
20220328,245,Moderate OA,7.5,F,20.6,20600,adult,
20220328,245,Moderate OA,7.5,F,24.14,24140,adult,
20220328,245,Moderate OA,7.5,F,42.32,42320,adult,
20220328,245,Moderate OA,7.5,F,30.62,30620,adult,
20220328,245,Moderate OA,7.5,F,29.75,29750,adult,
20220328,245,Moderate OA,7.5,F,26.66,26660,adult,
20220328,245,Moderate OA,7.5,F,21.54,21540,adult,
20220328,245,Moderate OA,7.5,F,32.42,32420,adult,
20220328,245,Moderate OA,7.5,F,42.16,42160,adult,
20220328,245,Moderate OA,7.5,F,32.78,32780,adult,
20220328,245,Moderate OA,7.5,F,25.46,25460,adult,
20220328,245,Moderate OA,7.5,F,33.65,33650,adult,
20220328,245,Moderate OA,7.5,F,30.02,30020,adult,
20220328,245,Moderate OA,7.5,F,11,11000,adult,
20220328,245,Moderate OA,7.5,F,27.4,27400,adult,removed_dissected
20220328,245,Moderate OA,7.5,F,22.5,22500,adult,removed_dissected
20220328,245,Moderate OA,7.5,G,38,38000,adult,
20220328,245,Moderate OA,7.5,G,37.3,37300,adult,
20220328,245,Moderate OA,7.5,G,31.5,31500,adult,
20220328,245,Moderate OA,7.5,G,29.1,29100,adult,
20220328,245,Moderate OA,7.5,G,29.64,29640,adult,
20220328,245,Moderate OA,7.5,G,40.36,40360,adult,
20220328,245,Moderate OA,7.5,G,35.79,35790,adult,
20220328,245,Moderate OA,7.5,G,30.83,30830,adult,
20220328,245,Moderate OA,7.5,G,44.65,44650,adult,
20220328,245,Moderate OA,7.5,G,41.29,41290,adult,
20220328,245,Moderate OA,7.5,G,43.7,43700,adult,
20220328,245,Moderate OA,7.5,G,44.81,44810,adult,
20220328,245,Moderate OA,7.5,G,24.75,24750,adult,
20220328,245,Moderate OA,7.5,G,29.86,29860,adult,
20220328,245,Moderate OA,7.5,G,34.75,34750,adult,
20220328,245,Moderate OA,7.5,G,30.82,30820,adult,
20220328,245,Moderate OA,7.5,G,37.47,37470,adult,
20220328,245,Moderate OA,7.5,G,26.34,26340,adult,
20220328,245,Moderate OA,7.5,G,47.64,47640,adult,
20220328,245,Moderate OA,7.5,G,27.56,27560,adult,
20220328,245,Moderate OA,7.5,G,28.76,28760,adult,
20220328,245,Moderate OA,7.5,G,22.21,22210,adult,
20220328,245,Moderate OA,7.5,G,34.68,34680,adult,
20220328,245,Moderate OA,7.5,G,18.63,18630,adult,
20220328,245,Moderate OA,7.5,G,29.55,29550,adult,
20220328,245,Moderate OA,7.5,G,20.57,20570,adult,
20220328,245,Moderate OA,7.5,G,31.78,31780,adult,
20220328,245,Moderate OA,7.5,G,19.55,19550,adult,
20220328,245,Moderate OA,7.5,G,22.58,22580,adult,
20220328,245,Moderate OA,7.5,G,40.29,40290,adult,
20220328,245,Moderate OA,7.5,G,30.75,30750,adult,
20220328,245,Moderate OA,7.5,G,22.68,22680,adult,
20220328,245,Moderate OA,7.5,G,31.14,31140,adult,
20220328,245,Moderate OA,7.5,G,23.42,23420,adult,
20220328,245,Moderate OA,7.5,G,19.81,19810,adult,
20220328,245,Moderate OA,7.5,G,24.53,24530,adult,
20220328,245,Moderate OA,7.5,G,28.16,28160,adult,
20220328,245,Moderate OA,7.5,G,31.51,31510,adult,
20220328,245,Moderate OA,7.5,G,30.72,30720,adult,
20220328,245,Moderate OA,7.5,G,31.17,31170,adult,
20220328,245,Moderate OA,7.5,G,36.69,36690,adult,
20220328,245,Moderate OA,7.5,G,31.47,31470,adult,
20220328,245,Moderate OA,7.5,G,30.2,30200,adult,
20220328,245,Moderate OA,7.5,G,19.79,19790,adult,
20220328,245,Moderate OA,7.5,G,19.38,19380,adult,
20220328,245,Moderate OA,7.5,G,22.54,22540,adult,
20220328,245,Moderate OA,7.5,G,23.81,23810,adult,
20220328,245,Moderate OA,7.5,G,23.32,23320,adult,
20220328,245,Moderate OA,7.5,G,26.3,26300,adult,removed_dissected
20220328,245,Moderate OA,7.5,G,28.9,28900,adult,removed_dissected
20220328,245,Moderate OA,7.5,H,36.9,36900,adult,
20220328,245,Moderate OA,7.5,H,32.5,32500,adult,
20220328,245,Moderate OA,7.5,H,38.5,38500,adult,
20220328,245,Moderate OA,7.5,H,37.6,37600,adult,
20220328,245,Moderate OA,7.5,H,32.01,32010,adult,
20220328,245,Moderate OA,7.5,H,39.97,39970,adult,
20220328,245,Moderate OA,7.5,H,30.6,30600,adult,
20220328,245,Moderate OA,7.5,H,26.28,26280,adult,
20220328,245,Moderate OA,7.5,H,30.34,30340,adult,
20220328,245,Moderate OA,7.5,H,28.15,28150,adult,
20220328,245,Moderate OA,7.5,H,20.64,20640,adult,
20220328,245,Moderate OA,7.5,H,41.9,41900,adult,
20220328,245,Moderate OA,7.5,H,46.09,46090,adult,
20220328,245,Moderate OA,7.5,H,27.89,27890,adult,
20220328,245,Moderate OA,7.5,H,30.49,30490,adult,
20220328,245,Moderate OA,7.5,H,34.12,34120,adult,
20220328,245,Moderate OA,7.5,H,28.67,28670,adult,
20220328,245,Moderate OA,7.5,H,27.15,27150,adult,
20220328,245,Moderate OA,7.5,H,32.32,32320,adult,
20220328,245,Moderate OA,7.5,H,30.95,30950,adult,
20220328,245,Moderate OA,7.5,H,30.35,30350,adult,
20220328,245,Moderate OA,7.5,H,40.81,40810,adult,
20220328,245,Moderate OA,7.5,H,28.03,28030,adult,
20220328,245,Moderate OA,7.5,H,39.03,39030,adult,
20220328,245,Moderate OA,7.5,H,38.18,38180,adult,
20220328,245,Moderate OA,7.5,H,28.22,28220,adult,
20220328,245,Moderate OA,7.5,H,44.19,44190,adult,
20220328,245,Moderate OA,7.5,H,33.13,33130,adult,
20220328,245,Moderate OA,7.5,H,28.66,28660,adult,
20220328,245,Moderate OA,7.5,H,29.79,29790,adult,
20220328,245,Moderate OA,7.5,H,31.09,31090,adult,
20220328,245,Moderate OA,7.5,H,27.53,27530,adult,
20220328,245,Moderate OA,7.5,H,32.91,32910,adult,
20220328,245,Moderate OA,7.5,H,28.38,28380,adult,
20220328,245,Moderate OA,7.5,H,20.68,20680,adult,
