Date,Type,Treatment,Replicate,Temperature_bucket_C,Salinity,DO_mg_l,Temperature_spec_C,TA_mmol_kgSW,TCO2_mmol_kgSW,pH ,pH_out,fCO2_out_matm,pCO2_out_matm,HCO3_out_mmol_kgSW,CO3_out_mmol_kgSW,CO2_out_mmol_kgSW,B_alk_out_mmol_kgSW,OH_out_mmol_kgSW,P_Alk_out_mmol_kgSW,Si_Alk_out_mmol_kgSW,Revelle_out,Wca_out,War_out_DIC_pH,xCO2_out _dry_at _1_atm_ ppm_ DIC_pH
8/12/2022,Adults,8,F,16.1,28.33,9.3,,,,,,,,,,,,,,,,,,
8/12/2022,Adults,8,G,16.1,28.55,9.28,,,,,,,,,,,,,,,,,,
8/12/2022,Adults,8,H,16.1,28.39,9.27,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,7.5,A,16,28.64,9.85,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,7.5,B,16,28.53,9.68,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,7.5,C,16,28.65,9.97,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,7.5,D,16,28.64,9.65,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,7.5,E,16.2,28.46,9.5,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,7.5,F,16.2,28.53,9.03,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,7.5,G,16,28.64,9.49,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,7.5,H,16,28.61,9.27,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,8,A,15.9,28.64,9.85,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,8,B,15.9,28.65,9.76,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,8,C,15.9,28.65,9.9,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,8,D,15.9,28.693,9.76,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,8,E,16,28.61,9.28,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,8,F,16,28.58,9.35,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,8,G,16,28.64,9.18,,,,,,,,,,,,,,,,,,
8/13/2022,Adults,8,H,16,28.64,9.26,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,7.5,A,15.7,28.78,9.988,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,7.5,B,15.7,28.73,9.87,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,7.5,C,15.7,28.53,10.21,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,7.5,D,15.8,28.78,9.74,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,7.5,E,15.7,28.73,9.43,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,7.5,F,15.7,28.77,9.39,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,7.5,G,15.7,28.78,9.27,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,7.5,H,15.7,28.78,9.43,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,8,A,15.7,28.75,9.71,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,8,B,15.7,28.69,9.96,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,8,C,15.7,28.54,9.95,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,8,D,15.7,28.71,9.71,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,8,E,15.7,28.74,9.33,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,8,F,15.7,28.75,9.36,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,8,G,15.7,28.79,9.23,,,,,,,,,,,,,,,,,,
8/14/2022,Adults,8,H,15.7,28.28,9.56,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,7.5,A,15.8,28.71,10.1,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,7.5,B,15.8,28.51,9.67,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,7.5,C,15.8,28.68,10.11,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,7.5,D,15.8,28.76,9.63,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,7.5,E,15.8,28.72,9.36,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,7.5,F,15.8,28.75,9.33,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,7.5,G,15.8,28.58,9.25,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,7.5,H,15.8,28.71,9.4,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,8,A,15.8,28.73,9.83,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,8,B,15.8,28.73,9.53,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,8,C,15.8,28.73,9.9,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,8,D,15.8,28.72,9.69,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,8,E,15.8,28.75,9.25,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,8,F,15.9,28.69,9.35,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,8,G,15.8,28.63,9.28,,,,,,,,,,,,,,,,,,
8/15/2022,Adults,8,H,15.9,28.43,9.43,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,7.5,A,15.8,28.87,9.99,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,7.5,B,15.8,28.71,10.12,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,7.5,C,15.7,28.87,10.09,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,7.5,D,15.8,28.87,9.92,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,7.5,E,15.8,28.9,9.6,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,7.5,F,15.8,28.8,9.46,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,7.5,G,15.8,28.89,9.38,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,7.5,H,15.8,28.86,9.36,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,8,A,15.7,28.86,9.88,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,8,B,15.7,28.83,9.93,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,8,C,15.8,28.7,9.9,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,8,D,15.8,28.83,9.89,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,8,E,15.8,28.85,9.83,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,8,F,15.8,28.87,9.75,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,8,G,15.8,28.7,9.51,,,,,,,,,,,,,,,,,,
8/16/2022,Adults,8,H,15.8,28.78,9.5,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,7.5,A,15.9,28.93,10.11,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,7.5,B,16.1,28.29,9.6,21.17,2006.2,1950.93,7.5984,7.67,943.7,947,1857.5,57.9,35.5,27.6,1.1,0,0,17.67,1.44,0.91,964.2
8/17/2022,Adults,7.5,C,16,28.77,10.16,21.14,1992.3,1963.2,7.5725,7.64,1004,1007.6,1870,55.4,37.8,26.7,1,0,0,17.81,1.38,0.87,1025.7
8/17/2022,Adults,7.5,D,16,28.9,9.91,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,7.5,E,16,28.98,9.15,21.19,2002.5,1950.48,7.591,7.66,951.3,954.7,1856.8,57.9,35.8,28.1,1.1,0,0,17.55,1.44,0.91,971.9
8/17/2022,Adults,7.5,F,16,28.94,9.11,21.16,2003.4,1948.93,7.5943,7.67,944.2,947.6,1855.2,58.2,35.5,28.2,1.1,0,0,17.53,1.44,0.92,964.6
8/17/2022,Adults,7.5,G,16,28.85,9.34,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,7.5,H,15.9,28.97,9.57,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,8,A,15.9,28.93,9.8,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,8,B,15.8,28.68,9.86,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,8,C,15.8,28.86,9.85,21.31,2005.21,1918.47,7.7078,7.79,698.6,701.1,1817.3,74.7,26.4,36.1,1.4,0,0,16.06,1.85,1.17,713.5
8/17/2022,Adults,8,D,15.9,28.91,9.67,21.36,2006.68,1931.86,7.6714,7.75,769.6,772.4,1833.4,69.4,29,33.5,1.3,0,0,16.56,1.72,1.09,786.1
8/17/2022,Adults,8,E,15.9,28.89,9.35,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,8,F,16,28.94,9.47,,,,,,,,,,,,,,,,,,
8/17/2022,Adults,8,G,15.9,28.91,9.24,21.42,2003.23,1908.88,7.7186,7.8,677.1,679.5,1806.7,76.6,25.5,37.1,1.5,0,0,15.84,1.9,1.2,691.7
8/17/2022,Adults,8,H,15.9,28.86,9.39,21.54,2002.89,1904.65,7.7407,7.82,638,640.3,1800,80.6,24.1,39,1.6,0,0,15.49,2,1.27,651.7
8/18/2022,Adults,7.5,A,16.2,28.8,10.02,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,7.5,B,16.3,28.75,9.51,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,7.5,C,16.3,28.77,9.74,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,7.5,D,16.3,28.69,9.53,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,7.5,E,16.3,28.84,9.02,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,7.5,F,16.2,28.81,9.18,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,7.5,G,16.3,28.75,9.07,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,7.5,H,16.3,28.82,9.25,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,8,A,16.2,28.8,9.78,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,8,B,16.2,28.78,9.82,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,8,C,16.2,28.78,9.74,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,8,D,16.2,28.78,9.94,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,8,E,16.2,28.68,9.35,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,8,F,16.2,28.73,9.76,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,8,G,16.2,28.75,9.33,,,,,,,,,,,,,,,,,,
8/18/2022,Adults,8,H,16.2,28.79,9.3,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,7.5,A,16.2,28.82,10.04,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,7.5,B,16.2,28.83,9.81,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,7.5,C,16.2,28.83,10.14,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,7.5,D,16.2,28.84,9.85,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,7.5,E,16.4,28.84,8.99,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,7.5,F,16.2,28.83,8.92,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,7.5,G,16.2,28.83,9.18,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,7.5,H,16.2,28.83,9.46,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,8,A,16.1,28.83,10.08,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,8,B,16.1,28.73,9.82,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,8,C,16.1,28.84,9.94,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,8,D,16.1,28.83,9.66,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,8,E,16.2,28.83,9.23,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,8,F,16.1,28.83,9.44,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,8,G,16.1,28.83,9.27,,,,,,,,,,,,,,,,,,
8/19/2022,Adults,8,H,16.1,28.82,9.23,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,7.5,A,16.1,29.08,9.95,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,7.5,B,16.1,29.07,10,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,7.5,C,16,29.09,10.05,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,7.5,D,16.1,29.05,9.93,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,7.5,E,16.6,29.15,9.02,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,7.5,F,16.3,29.05,8.95,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,7.5,G,16.2,29.03,9.31,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,7.5,H,16.1,28.88,9.57,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,8,A,16,29.04,10.15,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,8,B,16,28.97,9.99,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,8,C,16.1,28.95,9.72,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,8,D,16,29.07,9.81,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,8,E,16.2,29.05,8.93,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,8,F,16.1,29.03,9.25,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,8,G,16.1,28.88,9.47,,,,,,,,,,,,,,,,,,
8/20/2022,Adults,8,H,16.1,29.06,9.29,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,7.5,A,16.5,29.08,9.95,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,7.5,B,16.6,29.06,9.66,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,7.5,C,16.5,29.07,9.58,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,7.5,D,16.6,28.82,9.54,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,7.5,E,16.5,29.11,9.22,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,7.5,F,16.5,29.12,8.92,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,7.5,G,16.5,29.11,9.16,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,7.5,H,16.6,29.12,9.13,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,8,A,16.4,29.1,9.79,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,8,B,16.5,29.1,9.67,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,8,C,16.4,29.09,9.51,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,8,D,16.5,29.14,9.32,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,8,E,16.5,29.16,9.17,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,8,F,16.5,29.1,9.25,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,8,G,16.5,28.99,9.12,,,,,,,,,,,,,,,,,,
8/21/2022,Adults,8,H,16.6,29.1,9.11,,,,,,,,,,,,,,,,,,
8/22/2022,Adults,7.5,A,16.4,28.63,9.97,21.41,1962.11,1931.23,7.6074,7.68,915.4,918.7,1837.6,59.6,34.1,28.8,1.2,0,0,17.38,1.48,0.94,935.6
8/22/2022,Adults,7.5,B,16.4,29.07,9.7,,,,,,,,,,,,,,,,,,
8/22/2022,Adults,7.5,C,16.4,29,9.64,,,,,,,,,,,,,,,,,,
8/22/2022,Adults,7.5,D,16.4,29.03,9.88,21.31,1958.04,1925.17,7.6273,7.7,870.4,873.5,1830.2,62.7,32.3,30.6,1.2,0,0,17.04,1.55,0.99,889.6
8/22/2022,Adults,7.5,E,16.4,29.05,9.15,,,,,,,,,,,,,,,,,,
8/22/2022,Adults,7.5,F,16.4,29.09,9.36,,,,,,,,,,,,,,,,,,
8/22/2022,Adults,7.5,G,16.4,29.06,9.06,21.25,1959.52,1918.56,7.6275,7.7,868.5,871.6,1823.9,62.4,32.2,30.6,1.2,0,0,17.03,1.55,0.98,887.7
8/22/2022,Adults,7.5,H,16.4,29.08,9.55,21.31,1945.51,1921.39,7.6228,7.69,877.8,880.9,1826.8,62,32.6,30.3,1.2,0,0,17.07,1.54,0.98,897.2
8/22/2022,Adults,8,A,16.3,29.11,9.82,21.25,1965.85,1893.24,7.7414,7.81,648.6,651,1789,80.1,24.1,39.1,1.6,0,0,15.42,1.99,1.26,662.9
8/22/2022,Adults,8,B,16.3,28.82,9.81,21.26,1961.5,1878.26,7.787,7.86,577.2,579.3,1769.2,87.6,21.5,42.4,1.8,0,0,14.79,2.17,1.38,589.9
8/22/2022,Adults,8,C,16.3,29.1,9.81,,,,,,,,,,,,,,,,,,
8/22/2022,Adults,8,D,16.4,29.11,9.85,,,,,,,,,,,,,,,,,,
8/22/2022,Adults,8,E,16.4,29.11,9.14,21.08,1956.45,1903.55,7.704,7.77,720.8,723.4,1803.2,73.6,26.8,35.9,1.5,0,0,16.02,1.82,1.16,736.7
8/22/2022,Adults,8,F,16.4,28.93,9.16,21.45,1947.93,1883.86,7.7319,7.81,659.4,661.7,1781.1,78.2,24.5,38.2,1.6,0,0,15.55,1.94,1.23,673.9
8/22/2022,Adults,8,G,16.4,29.08,9.14,,,,,,,,,,,,,,,,,,
8/22/2022,Adults,8,H,16.4,28.36,9.25,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,7.5,A,16.5,28.8,9.62,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,7.5,B,16.5,28.86,9.73,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,7.5,C,16.4,28.87,9.86,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,7.5,D,16.5,28.4,9.92,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,7.5,E,16.2,28.92,9.19,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,7.5,F,16.2,28.92,9.21,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,7.5,G,16.2,28.89,9.37,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,7.5,H,16.2,28.92,9.29,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,8,A,16.3,28.77,9.88,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,8,B,16.3,28.88,9.78,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,8,C,16.2,28.87,9.75,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,8,D,16.2,28.81,9.76,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,8,E,16.1,28.92,9.29,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,8,F,16.1,28.89,9.37,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,8,G,16.1,28.76,9.27,,,,,,,,,,,,,,,,,,
8/23/2022,Adults,8,H,16.2,28.61,9.25,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,7.5,A,16,28.49,9.89,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,7.5,B,15.9,28.83,10.08,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,7.5,C,15.9,28.74,10.17,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,7.5,D,16,28.8,9.81,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,7.5,E,16,28.82,9.16,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,7.5,F,15.9,28.93,9.34,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,7.5,G,15.9,28.86,9.87,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,7.5,H,15.9,28.91,9.46,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,8,A,16.1,28.79,9.89,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,8,B,16,28.84,9.14,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,8,C,16.2,28.7,9.94,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,8,D,15.9,28.86,9.89,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,8,E,15.9,28.87,9.24,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,8,F,15.9,28.68,9.46,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,8,G,15.9,28.89,9.37,,,,,,,,,,,,,,,,,,
8/24/2022,Adults,8,H,15.9,28.26,9.27,,,,,,,,,,,,,,,,,,
8/25/2022,Adults,7.5,A,15.8,28.58,9.35,,,,,,,,,,,,,,,,,,
8/25/2022,Adults,7.5,B,15.8,28.54,9.16,,,,,,,,,,,,,,,,,,
8/25/2022,Adults,7.5,C,15.8,28.58,9.35,,,,,,,,,,,,,,,,,,
8/25/2022,Adults,7.5,D,15.7,28.54,9.68,,,,,,,,,,,,,,,,,,
8/25/2022,Adults,8,A,15.7,28.51,9.52,,,,,,,,,,,,,,,,,,
8/25/2022,Adults,8,B,15.7,28.51,9.72,,,,,,,,,,,,,,,,,,
8/25/2022,Adults,8,C,15.8,28.63,9.57,,,,,,,,,,,,,,,,,,
8/25/2022,Adults,8,D,15.8,28.59,9.63,,,,,,,,,,,,,,,,,,
8/26/2022,Adults,7.5,A,16.4,28.91,9.23,,,,,,,,,,,,,,,,,,
8/26/2022,Adults,7.5,B,16.4,28.99,9.33,,,,,,,,,,,,,,,,,,
8/26/2022,Adults,7.5,C,16.4,28.98,9.26,,,,,,,,,,,,,,,,,,
8/26/2022,Adults,7.5,D,16.3,29,9.4,,,,,,,,,,,,,,,,,,
8/26/2022,Adults,8,A,16.4,28.98,9.46,,,,,,,,,,,,,,,,,,
8/26/2022,Adults,8,B,16.3,29.01,9.35,,,,,,,,,,,,,,,,,,
8/26/2022,Adults,8,C,16.3,28.97,9.37,,,,,,,,,,,,,,,,,,
8/26/2022,Adults,8,D,16.4,29.01,9.32,,,,,,,,,,,,,,,,,,
8/27/2022,Adults,7.5,A,16,28.45,9.26,,,,,,,,,,,,,,,,,,
8/27/2022,Adults,7.5,B,15.9,28.62,9.46,,,,,,,,,,,,,,,,,,
8/27/2022,Adults,7.5,C,16,28.59,9.39,,,,,,,,,,,,,,,,,,
8/27/2022,Adults,7.5,D,15.9,28.61,9.41,,,,,,,,,,,,,,,,,,
8/27/2022,Adults,8,A,15.8,28.1,9.66,,,,,,,,,,,,,,,,,,
8/27/2022,Adults,8,B,15.9,28.55,9.52,,,,,,,,,,,,,,,,,,
8/27/2022,Adults,8,C,15.9,28.63,9.36,,,,,,,,,,,,,,,,,,
8/27/2022,Adults,8,D,15.9,28.66,9.38,,,,,,,,,,,,,,,,,,
8/28/2022,Adults,7.5,A,16.2,28.79,9.4,,,,,,,,,,,,,,,,,,
8/28/2022,Adults,7.5,B,16.2,28.82,9.4,,,,,,,,,,,,,,,,,,
8/28/2022,Adults,7.5,C,16.1,28.82,9.41,,,,,,,,,,,,,,,,,,
8/28/2022,Adults,7.5,D,16.1,28.82,9.54,,,,,,,,,,,,,,,,,,
8/28/2022,Adults,8,A,16.2,27.95,9.62,,,,,,,,,,,,,,,,,,
8/28/2022,Adults,8,B,16.1,28.83,9.53,,,,,,,,,,,,,,,,,,
8/28/2022,Adults,8,C,16.1,28.35,9.47,,,,,,,,,,,,,,,,,,
8/28/2022,Adults,8,D,16.1,28.77,9.48,,,,,,,,,,,,,,,,,,
8/29/2022,Adults,7.5,A,15.7,28.89,9.46,21.15,1930.23,1915.69,7.5412,7.61,1042.6,1046.4,1825.8,50.3,39.6,25.1,1,0,0,17.96,1.25,0.79,1064.8
8/29/2022,Adults,7.5,B,15.7,28.88,9.49,21.31,1928.6,1913.51,7.5469,7.62,1022.2,1025.9,1823.5,51.2,38.8,25.5,1,0,0,17.91,1.27,0.8,1044
8/29/2022,Adults,7.5,C,15.7,28.92,9.29,21.19,1936.79,1917.91,7.5415,7.62,1041.6,1045.3,1827.9,50.5,39.5,25.2,1,0,0,17.95,1.25,0.79,1063.7
8/29/2022,Adults,7.5,D,15.7,28.87,9.44,21.25,1936.39,1919.32,7.5408,7.62,1042.5,1046.2,1829.3,50.5,39.6,25.1,1,0,0,17.97,1.25,0.79,1064.6
8/29/2022,Adults,8,A,15.7,28.9,9.51,21.64,1930.93,1865.26,7.7093,7.79,666.4,668.8,1766.3,73.7,25.3,36.7,1.4,0,0,15.85,1.83,1.16,680.6
8/29/2022,Adults,8,B,15.8,28.88,9.38,21.82,1938.54,1871.71,7.7,7.79,682.6,685,1773.1,72.8,25.8,36.1,1.4,0,0,15.97,1.81,1.14,697.2
8/29/2022,Adults,8,C,15.9,28.65,9.37,21.14,1937.19,1896.34,7.6422,7.72,818,821,1802.7,62.8,30.9,30.9,1.2,0,0,16.99,1.56,0.99,835.6
8/29/2022,Adults,8,D,15.7,28.9,9.5,21.12,1939.52,1879.05,7.6872,7.76,720.8,723.4,1782.3,69.4,27.4,34.4,1.4,0,0,16.3,1.72,1.09,736.1
8/30/2022,Adults,7.5,A,16.4,28.89,9.34,,,,,,,,,,,,,,,,,,
8/30/2022,Adults,7.5,B,16.3,28.91,9.39,,,,,,,,,,,,,,,,,,
8/30/2022,Adults,7.5,C,16.3,28.91,9.42,,,,,,,,,,,,,,,,,,
8/30/2022,Adults,7.5,D,16.3,28.95,9.26,,,,,,,,,,,,,,,,,,
8/30/2022,Adults,8,A,16.4,28.95,9.21,,,,,,,,,,,,,,,,,,
8/30/2022,Adults,8,B,16.2,28.8,9.29,,,,,,,,,,,,,,,,,,
8/30/2022,Adults,8,C,16.2,28.5,9.3,,,,,,,,,,,,,,,,,,
8/30/2022,Adults,8,D,16.2,28.93,9.28,,,,,,,,,,,,,,,,,,
8/31/2022,Adults,7.5,A,15.7,28.96,9.35,,,,,,,,,,,,,,,,,,
8/31/2022,Adults,7.5,B,15.7,28.96,9.41,,,,,,,,,,,,,,,,,,
8/31/2022,Adults,7.5,C,15.7,29.01,9.38,,,,,,,,,,,,,,,,,,
8/31/2022,Adults,7.5,D,15.7,28.93,9.37,,,,,,,,,,,,,,,,,,
8/31/2022,Adults,8,A,15.7,28.95,9.45,,,,,,,,,,,,,,,,,,
8/31/2022,Adults,8,B,15.8,29.18,9.41,,,,,,,,,,,,,,,,,,
8/31/2022,Adults,8,C,15.7,28.88,9.22,,,,,,,,,,,,,,,,,,
8/31/2022,Adults,8,D,15.7,28.95,9.47,,,,,,,,,,,,,,,,,,
9/1/2022,Adults,7.5,A,17.5,29.02,8.75,,,,,,,,,,,,,,,,,,
9/1/2022,Adults,7.5,B,17.2,29.09,9.1,,,,,,,,,,,,,,,,,,
9/1/2022,Adults,7.5,C,17.3,29.06,8.84,,,,,,,,,,,,,,,,,,
9/1/2022,Adults,7.5,D,17.3,29.07,8.88,,,,,,,,,,,,,,,,,,
9/1/2022,Adults,8,A,17.2,29.08,9.13,,,,,,,,,,,,,,,,,,
9/1/2022,Adults,8,B,17,29.11,9.04,,,,,,,,,,,,,,,,,,
9/1/2022,Adults,8,C,16.8,29.06,8.94,,,,,,,,,,,,,,,,,,
9/1/2022,Adults,8,D,17.1,29.08,9.06,,,,,,,,,,,,,,,,,,
9/2/2022,Adults,7.5,A,17.8,29,9.04,,,,,,,,,,,,,,,,,,
9/2/2022,Adults,7.5,B,17.7,29.1,9,,,,,,,,,,,,,,,,,,
9/2/2022,Adults,7.5,C,17.8,29.07,9,,,,,,,,,,,,,,,,,,
9/2/2022,Adults,7.5,D,17.8,29.14,9,,,,,,,,,,,,,,,,,,
9/2/2022,Adults,8,A,17.8,29.07,9.18,,,,,,,,,,,,,,,,,,
9/2/2022,Adults,8,B,17.7,29.12,9.04,,,,,,,,,,,,,,,,,,
9/2/2022,Adults,8,C,17.6,29.01,9.09,,,,,,,,,,,,,,,,,,
9/2/2022,Adults,8,D,17.5,29.13,9.18,,,,,,,,,,,,,,,,,,
9/3/2022,Adults,7.5,A,18,29.16,8.76,,,,,,,,,,,,,,,,,,
9/3/2022,Adults,7.5,B,17.7,29.07,8.84,,,,,,,,,,,,,,,,,,
9/3/2022,Adults,7.5,C,17.7,29.17,8.85,,,,,,,,,,,,,,,,,,
9/3/2022,Adults,7.5,D,17.7,29.18,8.86,,,,,,,,,,,,,,,,,,
9/3/2022,Adults,8,A,17.6,29.2,9.14,,,,,,,,,,,,,,,,,,
